"2086960"	"2379595516"	"って"	"って"	"- you said; he said; she said; they said
- if ... then
- do you seriously think that
- I already told you; you should know by now that; of course
- the said ...; said ...
- says that ...
- I hear that ...
- as for the term ...
- as for ..."	"[""blacklisted""]"	"100"	""	""	"[6]"
"1443840"	"3633371468"	"電話"	"でんわ"	"- telephone call; phone call
- telephone (device); phone"	"[""due""]"	"1500"	""	"1738877977"	"[1]"
"2830440"	"3979977126"	"あなたたち"	"あなたたち"	"- you (plural)"	"[""due""]"	"3300"	""	"1738858781"	"[3]"
"1407460"	"1113385814"	"多い"	"おおい"	"- many; numerous; a lot
- large amount of; large quantity of; a lot; much
- frequent; common"	"[""known""]"	"300"	"3"	"1740360951"	"[1]"
"1167610"	"4002800222"	"溢れる"	"あふれる"	"- to overflow; to brim over; to flood"	"[""due""]"	"3100"	""	"1738913073"	"[1]"
"2115580"	"602839151"	"どうかな"	"どうかな"	"- how about ...?
- I wonder; I don't know"	"[""known""]"	"3500"	"2"	"1739413623"	"[1]"
"1409140"	"1737569915"	"体"	"からだ"	"- body
- torso; trunk
- build; physique; frame; figure
- health; constitution
- corpse; dead body"	"[""known""]"	"300"	"3"	"1740906295"	"[1]"
"1219510"	"2426907732"	"嬉しい"	"うれしい"	"- happy; glad; pleased; delighted; overjoyed
- joyful; delightful; gratifying; pleasant"	"[""due""]"	"1300"	""	"1738985765"	"[2]"
"1003400"	"1597576849"	"きちんと"	"きちんと"	"- properly; accurately; exactly; precisely; regularly
- neatly; tidily; orderly"	"[""due""]"	"1800"	""	"1738914772"	"[1]"
"1200110"	"1416491721"	"快調"	"かいちょう"	"- good (condition); going well; fine; smooth"	"[""due""]"	"33400"	""	"1738887422"	"[1]"
"1594060"	"1364121458"	"幸せ"	"しあわせ"	"- happiness; good fortune; luck; blessing"	"[""known""]"	"700"	"3"	"1739672000"	"[1]"
"1405790"	"2828738887"	"続く"	"つづく"	"- to continue; to last; to go on
- to continue (without a break); to be unbroken
- to occur again and again
- to lead to; to connect to; to adjoin
- to come after; to follow; to succeed; to rank next to
- to hold out; to keep; to last"	"[""known""]"	"400"	"3"	"1740962311"	"[1]"
"1532020"	"1267596406"	"命綱"	"いのちづな"	"- lifeline; safety rope; safety tether"	"[""due""]"	"23400"	""	"1738848264"	"[1]"
"1554860"	"21868478"	"力を入れる"	"ちからをいれる"	"- to put effort into; to strain; to put strength into; to put forth effort"	"[""due""]"	"4600"	""	"1739087342"	"[1]"
"1597180"	"3360924379"	"偶々"	"たまたま"	"- occasionally; once in a while; seldom
- casually; unexpectedly; accidentally; by chance"	"[""known""]"	"36300"	"3"	"1739806683"	"[1]"
"1538960"	"953307676"	"ただいま"	"ただいま"	"- here I am; I'm home!
- presently; right away; right now; just now"	"[""known""]"	"1900"	"3"	"1739873826"	"[1]"
"1004200"	"2822477275"	"けど"	"けど"	"- but; however; although"	"[""known""]"	"500"	"4"	"1742941647"	"[4]"
"1318680"	"3189776031"	"自慢"	"じまん"	"- pride; boast"	"[""due""]"	"2200"	""	"1738902929"	"[1]"
"2098240"	"1930882295"	"ではある"	"ではある"	"- to be (in contrast to something that is not the case)"	"[""due""]"	"600"	""	"1738987574"	"[1]"
"1600240"	"1240013827"	"年齢"	"ねんれい"	"- age; years"	"[""known""]"	"2000"	"2"	"1739338544"	"[2]"
"1597350"	"511904777"	"だんだん"	"だんだん"	"- gradually; by degrees; little by little; more and more; increasingly
- steps; stairs; staircase; terrace"	"[""due""]"	"2400"	""	"1738862529"	"[2]"
"1553660"	"2749157358"	"両手"	"りょうて"	"- both hands; both arms
- ten"	"[""due""]"	"1400"	""	"1739096618"	"[1]"
"1436510"	"3936344121"	"ほど"	"ほど"	"- extent; degree; measure
- limit; bounds
- (span of) time
- (a) distance
- the state of; the status of; the condition of
- about; around; approximately; or so
- as much as ...; to the extent of ...; like ...
- the more ... the more ..."	"[""known""]"	"200"	"3"	"1739836419"	"[1]"
"1310730"	"1521963167"	"死ぬ"	"しぬ"	"- to die; to pass away
- to lose spirit; to lose vigor; to look dead
- to cease; to stop"	"[""known""]"	"200"	"3"	"1740904270"	"[1]"
"1374940"	"3681433119"	"制服"	"せいふく"	"- uniform"	"[""due""]"	"1800"	""	"1738965521"	"[1]"
"1594530"	"2718889827"	"終い"	"しまい"	"- end; close; finish; termination"	"[""due""]"	"25700"	""	"1739087747"	"[1]"
"1360010"	"2923483838"	"寝る"	"ねる"	"- to sleep (lying down)
- to go to bed; to lie in bed
- to lie down
- to sleep (with someone, i.e. have intercourse)
- to lie flat (e.g. of hair)
- to lie idle (of funds, stock, etc.)
- to ferment (of soy sauce, miso, etc.)"	"[""known""]"	"600"	"4"	"1744374455"	"[1]"
"2819970"	"319698941"	"だった"	"だった"	"- was; were"	"[""blacklisted""]"	"100"	""	""	"[2]"
"2547920"	"2528465764"	"その頃"	"そのころ"	"- at that time; in those days; at that moment; then"	"[""due""]"	"4000"	""	"1738995263"	"[1]"
"1595730"	"324644621"	"全て"	"すべて"	"- everything; all; the whole
- entirely; completely; wholly; all"	"[""known""]"	"1400"	"3"	"1741348031"	"[1]"
"1556370"	"1088477852"	"例えば"	"たとえば"	"- for example; for instance; e.g."	"[""known""]"	"1900"	"2"	"1739338091"	"[1]"
"1587850"	"30178754"	"色々"	"いろいろ"	"- various; all sorts of; variety of
- various colors (colours)"	"[""known""]"	"1400"	"4"	"1742599013"	"[2]"
"1427510"	"65229855"	"喋る"	"しゃべる"	"- to talk; to chat; to chatter"	"[""known""]"	"3100"	"3"	"1740216219"	"[1]"
"1348870"	"3329188668"	"少し"	"すこし"	"- small quantity; little; few; something
- little while
- short distance"	"[""known""]"	"200"	"4"	"1744351482"	"[1]"
"1309260"	"18274147"	"思い出す"	"おもいだす"	"- to recall; to remember; to recollect"	"[""locked"" ""due""]"	"500"	""	""	"[2]"
"1006730"	"4250210705"	"そして"	"そして"	"- and; and then; thus; and now; and finally"	"[""due""]"	"100"	""	"1738863820"	"[1]"
"1542730"	"493060624"	"夕食"	"ゆうしょく"	"- evening meal; dinner"	"[""due""]"	"3300"	""	"1739002744"	"[1]"
"2028990"	"2204742950"	"に"	"に"	"- at (place, time); in; on; during
- to (direction, state); toward; into
- for (purpose)
- because of (reason); for; with
- by; from
- as (i.e. in the role of)
- per; in; for; a (e.g. ""once a month"")
- and; in addition to
- if; although"	"[""blacklisted""]"	"100"	""	""	"[21]"
"1008930"	"1138750190"	"どうしたの"	"どうしたの"	"- what's the matter?; what's wrong?
- what happened (to) ...?; what have you done (with) ...?; where is ...?"	"[""known""]"	"800"	"4"	"1740975501"	"[1]"
"1486290"	"2617282143"	"眉間"	"みけん"	"- brow; glabella; middle forehead; area between the eyebrows"	"[""due""]"	"4100"	""	"1738909206"	"[1]"
"2006580"	"1960667060"	"気"	"げ"	"- seeming; giving the appearance of; giving one the feeling of"	"[""due""]"	"1300"	""	"1739079548"	"[1]"
"1462470"	"4116716234"	"二人とも"	"ふたりとも"	"- both (people)"	"[""known""]"	"1900"	"2"	"1739419574"	"[1]"
"1589780"	"3791296349"	"替える"	"かえる"	"- to replace
- to exchange; to interchange
- to substitute"	"[""due""]"	"6700"	""	"1739095004"	"[1]"
"1358490"	"1110053637"	"食事"	"しょくじ"	"- meal; dinner
- diet"	"[""known""]"	"800"	"3"	"1740169836"	"[1]"
"1012480"	"3723549732"	"もう"	"もう"	"- now; soon; shortly; before long; presently
- already; yet; by now; (not) anymore
- further; more; again; another; the other
- tsk; dammit; jeez; come on; what the hell"	"[""known""]"	"100"	"4"	"1744368570"	"[4]"
"1210360"	"11763711"	"寒い"	"さむい"	"- cold (e.g. weather)
- uninteresting (esp. joke); lame; dull; weak; corny"	"[""known""]"	"1200"	"3"	"1741079449"	"[3]"
"1195970"	"1414947448"	"すぎる"	"すぎる"	"- to pass through; to pass by; to go beyond
- to pass (of time); to elapse
- to have expired; to have ended; to be over
- to exceed; to surpass; to be above
- to be no more than ...
- to be excessive; to be too much; to be too ..."	"[""redundant"" ""known""]"	"300"	""	""	"[1]"
"1604890"	"1831216715"	"目"	"め"	"- eye; eyeball
- eyesight; sight; vision
- look; stare; gaze; glance
- notice; attention; observation; eyes (of the world, public, etc.)
- an experience
- viewpoint
- discrimination; discernment; judgement; eye (e.g. for quality)
- appearance
- chance to succeed; possibility
- spacing (between crossed strands of a net, mesh, etc.); opening; stitch; texture; weave
- grain (of wood)
- eye (of a storm, needle, etc.)
- intersection (on a go board); square (on a chess board)
- dot (on a dice); pip; rolled number
- graduation; division (of a scale)
- tooth (of a saw, comb, etc.)
- ordinal number suffix
- somewhat; -ish
- point (e.g. of change)"	"[""known""]"	"200"	"4"	"1743043528"	"[1]"
"1483190"	"1281659954"	"悲しい"	"かなしい"	"- sad; miserable; unhappy; sorrowful
- sad; lamentable; deplorable; grievous"	"[""due""]"	"1100"	""	"1738878540"	"[1]"
"1591990"	"1376747224"	"気をつける"	"きをつける"	"- to be careful; to pay attention; to take care"	"[""locked"" ""due""]"	"1200"	""	""	"[1]"
"1270590"	"1445326988"	"ご飯"	"ごはん"	"- cooked rice
- meal"	"[""known""]"	"2100"	"3"	"1740462146"	"[1]"
"1342550"	"1568889729"	"初めて"	"はじめて"	"- for the first time
- only after ... is it ...; only when ... do you ...; not until ... do you ...
- first time; (one's) first"	"[""known""]"	"300"	"2"	"1739846563"	"[2]"
"1527110"	"3145968539"	"まだ"	"まだ"	"- still; as yet; only
- (not) yet
- more; (more) still
- at least; comparatively; relatively
- unfinished; incomplete; not yet done"	"[""known""]"	"100"	"2"	"1739427868"	"[1]"
"1463770"	"1955678045"	"日"	"ひ"	"- day; days
- sun; sunshine; sunlight
- (the) day; daytime; daylight
- date; deadline
- (past) days; time (e.g. of one's childhood)
- case (esp. unfortunate); event"	"[""known""]"	"300"	"4"	"1742044393"	"[3]"
"1461160"	"1421149719"	"二つ"	"ふたつ"	"- two"	"[""known""]"	"1500"	"3"	"1740270407"	"[1]"
"2213050"	"2809475724"	"見にくる"	"みにくる"	"- to come and see (someone, something); to visit"	"[""due""]"	"18700"	""	"1739034320"	"[1]"
"1597890"	"3991669848"	"作る"	"つくる"	"- to make; to produce; to manufacture; to build; to construct
- to prepare (food); to brew (alcohol)
- to raise; to grow; to cultivate; to train
- to till
- to draw up (a document); to make out; to prepare; to write
- to create (an artistic work, etc.); to compose
- to coin (a phrase); to organize; to organise; to establish; to found
- to have (a child)
- to make up (one's face, etc.)
- to fabricate (an excuse, etc.)
- to give a (false) appearance; to feign (a smile, etc.); to put on a show of emotion
- to form (a line, etc.)
- to set (a record)
- to commit (a sin, etc.)"	"[""known""]"	"200"	"3"	"1740338538"	"[1]"
"2019590"	"3701635713"	"へえ"	"へえ"	"- oh, yes?; really?"	"[""blacklisted""]"	"1700"	""	""	"[1]"
"2827740"	"2607912004"	"叶うことなら"	"かなうことなら"	"- if possible; if it is in my power; if it was realistic"	"[""due""]"	"67300"	""	"1738834253"	"[1]"
"1002650"	"149025526"	"お母さん"	"おかあさん"	"- mother; mom; mum; ma
- wife"	"[""known""]"	"1400"	"3"	"1741585517"	"[3]"
"1544730"	"1494443535"	"与える"	"あたえる"	"- to give (esp. to someone of lower status); to bestow; to grant; to confer; to present; to award
- to provide; to afford; to offer; to supply
- to assign
- to cause
- to pass (a variable to a function)"	"[""due""]"	"400"	""	"1738913374"	"[1]"
"1171120"	"1125737812"	"右手"	"みぎて"	"- right hand
- right-hand side; right-hand direction; (on) the right"	"[""due""]"	"1600"	""	"1738882844"	"[2]"
"1482010"	"2644507070"	"飯"	"めし"	"- cooked rice
- meal; food
- one's living; livelihood"	"[""due""]"	"2700"	""	"1738946598"	"[1]"
"1012730"	"3736779026"	"やがて"	"やがて"	"- before long; soon; shortly
- almost; nearly
- finally; in the end; eventually"	"[""due""]"	"1400"	""	"1738930512"	"[1]"
"1554310"	"1271508591"	"料理"	"りょうり"	"- cooking; cookery; cuisine; meal; food; dish; item on a menu
- dealing with something; handling; administration; management"	"[""known""]"	"800"	"3"	"1741353298"	"[1]"
"1223615"	"2892243882"	"あなた"	"あなた"	"- you
- dear; honey"	"[""known""]"	"200"	"4"	"1743816490"	"[8]"
"2127970"	"2993321301"	"持ち替える"	"もちかえる"	"- to change way one holds something; to transfer something from one hand to the other"	"[""due""]"	"20700"	""	"1738841030"	"[1]"
"1469390"	"3403727178"	"念願"	"ねんがん"	"- one's heart's desire; one's dearest wish"	"[""due""]"	"13800"	""	"1738834135"	"[1]"
"1012790"	"3222183168"	"やってくる"	"やってくる"	"- to come along; to come around; to turn up
- to arrive at the present; to get where one is; to have been doing something (for a period of time)"	"[""due""]"	"800"	""	"1739009151"	"[1]"
"1366770"	"3952592753"	"人間"	"にんげん"	"- human being; human; person; man; mankind; humankind
- character (of a person)"	"[""known""]"	"200"	"3"	"1741510447"	"[1]"
"1578850"	"895804024"	"いく"	"いく"	"- to go; to move (in a direction or towards a specific location); to head (towards); to be transported (towards); to reach
- to proceed; to take place
- to pass through; to come and go
- to walk
- to die; to pass away
- to do (in a specific way)
- to stream; to flow
- to continue
- to have an orgasm; to come; to cum
- to trip; to get high; to have a drug-induced hallucination"	"[""redundant"" ""known""]"	"100"	""	""	"[2]"
"1613340"	"1179268852"	"一人暮らし"	"ひとりぐらし"	"- living by oneself; living alone"	"[""known""]"	"9600"	"2"	"1739333113"	"[2]"
"1375610"	"4283029021"	"なる"	"なる"	"- to become; to get; to grow; to turn; to reach; to attain
- to result in; to turn out; to end up; to prove (to be)
- to consist of; to be composed of; to be made up of
- to be completed; to be realized; to succeed; to be attained; to be accomplished
- to change (into); to turn (into); to transform
- to come (to do); to begin (to do); to grow (to do)
- to come to; to amount to; to add up to; to make
- to play (the part of); to act as
- to be used for; to be useful for; to serve as
- to be promoted
- to do ..."	"[""known""]"	"100"	"4"	"1742704762"	"[8]"
"2028970"	"2204756870"	"か"	"か"	"- indicates a question
- or; whether or not
- some- (e.g. something, someone)
- hmm; huh
- very
- -al; -ial; -ic; -ical; -ish; -y
- in that way"	"[""blacklisted""]"	"100"	""	""	"[3]"
"2028980"	"2204748170"	"で"	"で"	"- at; in
- at; when
- by; with
- and then; so
- and; then
- let me tell you; don't you know"	"[""blacklisted""]"	"100"	""	""	"[9]"
"2034320"	"1088913322"	"きっかけに"	"きっかけに"	"- with ... as a start; taking advantage of; inspired by"	"[""due""]"	"6000"	""	"1738911111"	"[1]"
"1587610"	"1718946695"	"嫌"	"いや"	"- disagreeable; detestable; unpleasant; reluctant"	"[""known""]"	"600"	"4"	"1739628489"	"[1]"
"1525680"	"3145970714"	"まで"	"まで"	"- until (a time); till; to; up to
- to (a place or person); as far as
- to (an extent); up to; so far as; even
- only; merely"	"[""known""]"	"100"	"3"	"1739637320"	"[1]"
"1588120"	"3704222458"	"歌う"	"うたう"	"- to sing
- to sing (one's praises in a poem, etc.); to compose a poem; to recite a poem"	"[""known""]"	"1900"	"2"	"1739335284"	"[1]"
"1347750"	"2670002960"	"小さい"	"ちいさい"	"- small; little; tiny
- slight; below average (in degree, amount, etc.); minor; small
- low (e.g. sound); soft (e.g. voice)
- unimportant; petty; insignificant; trifling; trivial
- young; juvenile"	"[""due""]"	"400"	""	"1738877212"	"[1]"
"1372800"	"4218971915"	"ずいぶん"	"ずいぶん"	"- very; extremely; surprisingly; considerably; awfully; terribly
- terrible; horrid; contemptible; reprehensible
- remarkable; extraordinary"	"[""known""]"	"1600"	"2"	"1739425043"	"[1]"
"2029110"	"2204743385"	"な"	"な"	"- don't
- do
- hey; listen; you
- now, ...; well, ...; I tell you!; you know
- wow; ooh"	"[""blacklisted""]"	"100"	""	""	"[3]"
"1196000"	"2420230704"	"過ごす"	"すごす"	"- to pass (time); to spend
- to overdo (esp. of one's alcohol consumption); to drink (alcohol)
- to take care of; to support
- to overdo; to do too much
- to ... without acting on it"	"[""due""]"	"900"	""	"1738984227"	"[1]"
"1414150"	"1010832759"	"大丈夫"	"だいじょうぶ"	"- safe; secure; sound; problem-free; without fear; all right; alright; OK; okay
- certainly; surely; undoubtedly
- no thanks; I'm good; that's alright
- great man; fine figure of a man"	"[""known""]"	"500"	"5"	"1749065131"	"[1]"
"1188890"	"4042077842"	"いつも"	"いつも"	"- always; all the time; at all times
- never
- usual; regular; habitual; customary"	"[""known""]"	"200"	"4"	"1743398265"	"[1]"
"1344970"	"1255432260"	"女の子"	"おんなのこ"	"- girl; daughter; baby girl
- young woman"	"[""due""]"	"600"	""	"1739017456"	"[1]"
"1229840"	"1833911624"	"泣く"	"なく"	"- to cry; to weep; to sob; to howl"	"[""due""]"	"600"	""	"1738874735"	"[1]"
"1203250"	"1717622990"	"外"	"そと"	"- outside; exterior
- the open (air)
- other place; somewhere else; outside one's group (family, company, etc.)"	"[""known""]"	"300"	"3"	"1740310870"	"[1]"
"1000420"	"2008528737"	"あの"	"あの"	"- that; those; the"	"[""known""]"	"100"	"4"	"1744152366"	"[1]"
"2819990"	"3698328794"	"じゃないか"	"じゃないか"	"- isn't it?
- let's ...; why don't we ...; how about we ...; shouldn't we ..."	"[""due""]"	"500"	""	"1738989595"	"[1]"
"1469800"	"2204745125"	"の"	"の"	"- indicates possessive
- nominalizes verbs and adjectives
- substitutes for ""ga"" in subordinate phrases
- (at sentence-end, falling tone) indicates a confident conclusion
- (at sentence-end) indicates emotional emphasis
- (at sentence-end, rising tone) indicates question"	"[""blacklisted""]"	"100"	""	""	"[33]"
"1415870"	"3474996666"	"沢山"	"たくさん"	"- a lot; lots; plenty; many; a large number; much; a great deal; a good deal
- enough; sufficient
- enough; too many; too much"	"[""known""]"	"4100"	"2"	"1739332614"	"[1]"
"2013800"	"229997035"	"じゃう"	"じゃう"	"- to do completely
- to do accidentally; to do without meaning to; to happen to do"	"[""due""]"	"4900"	""	"1738941088"	"[1]"
"1315840"	"1953013670"	"時"	"とき"	"- time; hour; moment
- occasion; case
- chance; opportunity; season
- the times; the age; the day
- tense"	"[""known""]"	"200"	"4"	"1745842639"	"[1]"
"1379640"	"1846233005"	"盛り"	"さかり"	"- height (e.g. of summer); peak (e.g. of cherry blossom season); (in) season; full bloom; full swing (of a party, etc.)
- prime (of one's life); (one's) best days; bloom
- (being in) heat; rut"	"[""due""]"	"38100"	""	"1738981804"	"[1]"
"1002590"	"690426107"	"お父さん"	"おとうさん"	"- father; dad; papa; pa; pop; daddy; dada
- husband
- you; he; him"	"[""known""]"	"1400"	"3"	"1741015642"	"[15]"
"1177800"	"3643128751"	"遠い"	"とおい"	"- far; distant; far away; a long way off; in the distance
- distant (past); remote (in time); remote; far-removed (in time)
- distant (relationship or kinship); having little to do (with someone)
- far (from something else in quality, degree, etc.); not similar; way off
- hard (of hearing)
- nearsighted"	"[""known""]"	"900"	"3"	"1741382254"	"[1]"
"1296400"	"2007970197"	"ある"	"ある"	"- to be; to exist; to live
- to have
- to be located
- to be equipped with
- to happen; to come about"	"[""known""]"	"100"	"5"	"1748110815"	"[1]"
"2215430"	"3242553423"	"には"	"には"	"- to; for; on; in; at
- in order to; for
- as for; regarding
- while it is (was) the case that ...; indeed ... (but); certainly ... (but)"	"[""blacklisted""]"	"100"	""	""	"[1]"
"1358280"	"1232985445"	"食べる"	"たべる"	"- to eat
- to live on (e.g. a salary); to live off; to subsist on"	"[""known""]"	"200"	"5"	"1749248474"	"[1]"
"1305380"	"1109988858"	"しまう"	"しまう"	"- to finish; to stop; to end; to put an end to; to bring to a close
- to close (a business, etc.); to close down; to shut down; to shut up
- to put away; to put back; to keep; to store
- to do completely; to finish
- to do accidentally; to do without meaning to; to happen to do"	"[""known""]"	"100"	"3"	"1741526888"	"[3]"
"1367800"	"3581260223"	"人参"	"にんじん"	"- carrot (Daucus carota)
- Asian ginseng (Panax ginseng)"	"[""due""]"	"22400"	""	"1738852321"	"[1]"
"1007660"	"3936899956"	"ちゃん"	"ちゃん"	"- suffix for familiar person"	"[""known""]"	"500"	"4"	"1743418443"	"[8]"
"5082983"	"3164594586"	"ミー"	"ミー"	"- Mee"	"[""blacklisted""]"	"102700"	""	""	"[5]"
"1203260"	"3936329331"	"ほか"	"ほか"	"- other (place, thing, person); the rest; et al.
- outside; beyond
- nothing except; nothing but; nothing apart from; nothing aside from; no choice (but to)
- besides...; in addition to..."	"[""redundant"" ""known""]"	"1300"	""	""	"[1]"
"1535180"	"12656754"	"目を瞑る"	"めをつぶる"	"- to shut one's eyes
- to ignore; to pretend not to know
- to die"	"[""due""]"	"8700"	""	"1738958027"	"[1]"
"2089020"	"2204745995"	"だ"	"だ"	"- be; is
- did; (have) done
- please; do"	"[""blacklisted""]"	"100"	""	""	"[9]"
"1315920"	"2373481574"	"時間"	"じかん"	"- time
- hour
- period; class; lesson"	"[""known""]"	"200"	"3"	"1741052009"	"[1]"
"1588880"	"252433372"	"大きい"	"おおきい"	"- big; large; great
- loud
- extensive; spacious
- important; decisive; valuable
- older; grown up"	"[""known""]"	"300"	"3"	"1741531401"	"[1]"
"1430620"	"1996973681"	"すぐに"	"すぐに"	"- immediately; right away; at once; instantly"	"[""known""]"	"300"	"3"	"1740805951"	"[1]"
"1416840"	"101035606"	"誰か"	"だれか"	"- someone; somebody"	"[""known""]"	"300"	"3"	"1741015695"	"[1]"
"2231160"	"960835850"	"お互いに"	"おたがいに"	"- mutually; with each other; reciprocally; together; both"	"[""locked"" ""due""]"	"2600"	""	""	"[1]"
"1005900"	"3310977855"	"じゃ"	"じゃ"	"- then; well; so; well then
- be; is"	"[""blacklisted""]"	"500"	""	""	"[1]"
"1001090"	"1198050081"	"うん"	"うん"	"- yes; yeah; uh huh
- hum; hmmm; well; erm; huh?
- oof"	"[""known""]"	"500"	"4"	"1744763297"	"[1]"
"1452510"	"4176350286"	"同時に"	"どうじに"	"- coincident with; while; simultaneously"	"[""locked"" ""due""]"	"800"	""	""	"[1]"
"1005110"	"1964088154"	"さあ"	"さあ"	"- come; come now; come along; go on; hurry up
- well; who knows; I don't know...; uh; hmm
- well now; let's see; there we go; all right
- about that; you see"	"[""known""]"	"700"	"4"	"1743915337"	"[1]"
"1861770"	"1113388859"	"多く"	"おおく"	"- many; much; plenty; a lot
- majority (of); greater part (of)
- mostly; mainly; chiefly; usually; often"	"[""due""]"	"900"	""	"1738882388"	"[1]"
"1561150"	"2844275868"	"老齢"	"ろうれい"	"- advanced age; senility"	"[""due""]"	"23800"	""	"1739052717"	"[1]"
"1320230"	"3512917968"	"失礼"	"しつれい"	"- discourtesy; impoliteness
- excuse me; goodbye
- to leave
- to be rude"	"[""locked"" ""due""]"	"700"	""	""	"[1]"
"1007240"	"2192457801"	"たっぷり"	"たっぷり"	"- full; in plenty; ample"	"[""due""]"	"2000"	""	"1738834542"	"[1]"
"1523060"	"3724462616"	"本当"	"ほんとう"	"- truth; reality; actuality; fact
- proper; right; correct; official
- genuine; authentic; real; natural; veritable"	"[""known""]"	"200"	"3"	"1740355916"	"[1]"
"1420470"	"2987388496"	"知る"	"しる"	"- to be aware of; to know; to be conscious of; to cognize; to cognise
- to notice; to feel
- to understand; to comprehend; to grasp
- to remember; to be acquainted with (a procedure)
- to experience; to go through; to learn
- to be acquainted with (a person); to get to know
- to concern"	"[""known""]"	"100"	"2"	"1739468500"	"[1]"
"1005870"	"936814896"	"じっと"	"じっと"	"- motionlessly (e.g. stand, wait); (be) still
- fixedly (e.g. gaze, stare); intently (e.g. listen, think)
- patiently (endure); stoically
- firmly (e.g. hold); restrained"	"[""due""]"	"1500"	""	"1739028210"	"[1]"
"1002980"	"3657104650"	"から"	"から"	"- from (e.g. time, place, numerical quantity); since
- from (originator); by
- because; since
- out of (constituent, part)
- through (e.g. window, vestibule)
- after; since
- expresses sympathy or warning"	"[""blacklisted""]"	"100"	""	""	"[1]"
"1006830"	"3896837630"	"その"	"その"	"- that; the
- part (as in ""part two"")
- um ...; er ...; uh ..."	"[""known""]"	"100"	"3"	"1740380174"	"[1]"
"1513065"	"634380898"	"お弁当"	"おべんとう"	"- bento; Japanese box lunch"	"[""known""]"	"4000"	"2"	"1739353906"	"[1]"
"1352130"	"1737111425"	"上"	"うえ"	"- above; up; over; elder (e.g. daughter)
- top; summit; head (e.g. of a staircase)
- surface
- before; previous
- superiority; one's superior; one's elder
- on top of that; besides; what's more; not only ... but
- upon (further inspection, etc.); based on (and occurring after)
- matters concerning ...; as concerns ...
- since (i.e. ""for that reason"")
- honorable; venerable
- place of one's superior (e.g. the throne)
- emperor; sovereign; shogun; daimyo
- noblewoman (esp. the wife of a nobleman)"	"[""known""]"	"200"	"3"	"1740876684"	"[1]"
"2005860"	"2596325043"	"もう一度"	"もういちど"	"- once more; again"	"[""known""]"	"700"	"3"	"1740353558"	"[1]"
"2137720"	"3896848070"	"そう"	"そう"	"- in that way; thus; such
- so
- so?"	"[""known""]"	"100"	"3"	"1739551359"	"[1]"
"2119750"	"1375180347"	"なんだ"	"なんだ"	"- what!; oh
- what the heck; what the; damn"	"[""due""]"	"500"	""	"1738886066"	"[1]"
"1467640"	"1827755855"	"猫"	"ねこ"	"- cat (esp. the domestic cat, Felis catus)
- shamisen
- geisha
- wheelbarrow
- clay bed-warmer
- bottom; submissive partner of a homosexual relationship"	"[""known""]"	"1600"	"4"	"1745575655"	"[1]"
