"1512130"	"1054766255"	"返す"	"かえす"	"- to return (something); to restore; to put back
- to turn over; to turn upside down; to overturn
- to pay back; to retaliate; to reciprocate
- to respond (with); to retort; to reply; to say back
- to do ... back (e.g. speak back, throw back)
- to do again; to do repeatedly"	"[""known""]"	"600"	"4"	"1742691509"	"[3]"
"2837117"	"3259259489"	"何だと"	"なんだと"	"- what did you just say (to me)?; what's that?"	"[""locked"" ""new""]"	"5600"	""	""	"[1]"
"1360040"	"3807614416"	"寝巻き"	"ねまき"	"- nightclothes; nightwear; sleepwear; pyjamas; pajamas; nightgown; nightdress"	"[""new""]"	"31300"	""	""	"[1]"
"1392680"	"2876955260"	"前回"	"ぜんかい"	"- previous time; last time; previous installment; previous instalment; previous session"	"[""new""]"	"2800"	""	""	"[2]"
"2779330"	"66833950"	"お願いだから"	"おねがいだから"	"- please; I beg you; for mercy's sake"	"[""known""]"	"6700"	"4"	"1747361452"	"[1]"
"1609560"	"3999017911"	"勝ち"	"かち"	"- win; victory"	"[""known""]"	"2700"	"3"	"1740519780"	"[4]"
"1323000"	"3331832383"	"しゃする"	"しゃする"	"- to thank
- to apologize; to apologise
- to say farewell; to retreat; to retire
- to refuse
- to pay back; to settle old scores"	"[""new""]"	"63600"	""	""	"[1]"
"1008670"	"2647663865"	"鳶"	"とび"	"- black kite (Milvus migrans)
- construction worker; scaffold erector; firefighter
- fire hook
- reddish brown
- Inverness cape
- filcher; sneak thief; pilferer"	"[""new""]"	"33900"	""	""	"[2]"
"1985560"	"626974687"	"すいません"	"すいません"	"- sorry; excuse me; thank you"	"[""known""]"	"3100"	"3"	"1740872145"	"[7]"
"2640910"	"851449318"	"べー"	"べー"	"- bleh"	"[""new""]"	"23100"	""	""	"[1]"
"2007960"	"1960508156"	"ぐるっと"	"ぐるっと"	"- turning round; going around; turning about; rotating
- surrounding; encircling"	"[""new""]"	"17500"	""	""	"[1]"
"1864140"	"2748000819"	"帰って来る"	"かえってくる"	"- to return; to come back"	"[""new""]"	"3900"	""	""	"[3]"
"1307850"	"766186244"	"子供"	"こども"	"- child"	"[""new""]"	"600"	""	""	"[4]"
"1326720"	"939099823"	"取り込む"	"とりこむ"	"- to take in; to bring in; to adopt (e.g. behaviour); to introduce
- to capture (e.g. image); to import
- to win over; to please; to curry favour with; to flatter
- to defraud of; to swindle; to embezzle
- to be busy; to be in confusion; to have trouble"	"[""new""]"	"4600"	""	""	"[1]"
"1798490"	"1967047172"	"所持金"	"しょじきん"	"- money in one's possession"	"[""locked"" ""new""]"	"30100"	""	""	"[3]"
"1368370"	"3465161333"	"人生"	"じんせい"	"- (one's) life"	"[""new""]"	"800"	""	""	"[2]"
"1163270"	"4162748587"	"一週間"	"いっしゅうかん"	"- one week"	"[""new""]"	"2500"	""	""	"[2]"
"1004590"	"3208553127"	"ことになる"	"ことになる"	"- to have been decided (so) that; to have been arranged (so) that
- to be the result (of); to be the outcome
- to be the reason (for)"	"[""known""]"	"300"	"2"	"1739589723"	"[2]"
"2794430"	"2981765431"	"ダダ漏れ"	"ダダもれ"	"- big leakage; uncontained leak"	"[""new""]"	"37300"	""	""	"[1]"
"1576870"	"1737293690"	"俺"	"おれ"	"- I; me"	"[""known""]"	"500"	"4"	"1743725876"	"[53]"
"1530230"	"2286998207"	"無人島"	"むじんとう"	"- uninhabited island; desert island"	"[""locked"" ""new""]"	"19300"	""	""	"[1]"
"1079450"	"897734641"	"テクニック"	"テクニック"	"- technique"	"[""new""]"	"12300"	""	""	"[1]"
"1576280"	"1739939085"	"１年"	"いちねん"	"- one year; some time ago"	"[""known""]"	"3800"	"3"	"1739444345"	"[1]"
"1432710"	"1510766155"	"痛む"	"いたむ"	"- to hurt; to ache; to feel a pain
- to be injured; to be spoiled (e.g. food); to be damaged"	"[""new""]"	"2600"	""	""	"[2]"
"2251690"	"428177680"	"ついさっき"	"ついさっき"	"- just now; a little while back; a short time ago"	"[""new""]"	"5700"	""	""	"[1]"
"1542160"	"1271968427"	"遊ぶ"	"あそぶ"	"- to play (games, sports); to enjoy oneself; to have a good time
- to mess about (with alcohol, gambling, philandery, etc.)
- to be idle; to do nothing; to be unused
- to meet up (with friends); to hang out
- to give oneself up (to gambling, drinking, etc.)
- to go to (for pleasure or for study)
- to tease (somebody); to play (with)
- to intentionally throw a ball to lower the batter's concentration"	"[""known""]"	"800"	"3"	"1741028989"	"[23]"
"1523180"	"3829283696"	"本物"	"ほんもの"	"- genuine article; real thing; real deal"	"[""new""]"	"1500"	""	""	"[2]"
"1345250"	"1231725295"	"女性"	"じょせい"	"- woman; female
- feminine gender"	"[""locked"" ""new""]"	"400"	""	""	"[1]"
"1372630"	"3193679330"	"ついに"	"ついに"	"- finally; at last
- in the end; after all; never (happened)"	"[""known""]"	"1100"	"2"	"1739540351"	"[3]"
"1465910"	"1136340864"	"入学式"	"にゅうがくしき"	"- school entrance ceremony"	"[""locked"" ""new""]"	"11900"	""	""	"[2]"
"1556730"	"2723465012"	"冷たい"	"つめたい"	"- cold (to the touch); chilly; icy; freezing
- (emotionally) cold; coldhearted; unfeeling; indifferent; unfriendly; distant"	"[""known""]"	"800"	"2"	"1739980958"	"[4]"
"1269820"	"1917308810"	"後生"	"こうせい"	"- younger people; future generations"	"[""known""]"	"30500"	"2"	"1739890747"	"[1]"
"1076320"	"4184959029"	"タッチ"	"タッチ"	"- touch
- being involved in"	"[""new""]"	"12600"	""	""	"[1]"
"1000940"	"277275651"	"いらっしゃる"	"いらっしゃる"	"- to come; to go; to be (somewhere)
- to be (doing)"	"[""new""]"	"900"	""	""	"[5]"
"2843671"	"1435726644"	"ボンバー"	"ボンバー"	"- bomber"	"[""new""]"	"66000"	""	""	"[1]"
"1013970"	"344102839"	"アイス"	"アイス"	"- ice
- ice cream; icecream
- usurer; usury; loansharking"	"[""known""]"	"8500"	"3"	"1740129085"	"[13]"
"1364360"	"3653155711"	"真面目"	"まじめ"	"- serious; honest; sober; grave; earnest; steady"	"[""new""]"	"1600"	""	""	"[1]"
"1449190"	"1227856011"	"当然"	"とうぜん"	"- natural; right; proper; just; reasonable; appropriate; deserved
- naturally; as a matter of course; rightly; deservedly; justly; of course"	"[""new""]"	"600"	""	""	"[1]"
"2221640"	"2204747735"	"つ"	"つ"	"- indicates two contrasting actions
- indicates possessive (often found in place names and compound words)"	"[""blacklisted""]"	"2100"	""	""	"[2]"
"1254330"	"1925593875"	"決勝戦"	"けっしょうせん"	"- championship game; finals (of a tournament); deciding round"	"[""new""]"	"19500"	""	""	"[2]"
"1349590"	"4267286680"	"招く"	"まねく"	"- to invite; to ask
- to beckon; to wave someone in; to gesture to
- to call in; to send for; to summon
- to bring on oneself; to cause; to incur; to lead to; to result in"	"[""new""]"	"2300"	""	""	"[1]"
"2008670"	"474705737"	"そうですね"	"そうですね"	"- that's so, isn't it"	"[""known""]"	"1400"	"3"	"1740338556"	"[1]"
"1174350"	"1910778655"	"泳法"	"えいほう"	"- swimming style"	"[""learning""]"	"81600"	"1"	"1739582934"	"[1]"
"2012280"	"2100539692"	"チャーシュー"	"チャーシュー"	"- roasted pork fillet (often used in ramen)"	"[""new""]"	"43200"	""	""	"[4]"
"1422050"	"317908000"	"遅刻"	"ちこく"	"- lateness; tardiness; arriving late"	"[""new""]"	"4200"	""	""	"[1]"
"1313850"	"3666315744"	"事故"	"じこ"	"- accident; incident; trouble
- circumstances; reasons"	"[""new""]"	"2000"	""	""	"[1]"
"1269410"	"1639911050"	"後ろ"	"うしろ"	"- back; behind; rear"	"[""known""]"	"600"	"2"	"1740551296"	"[2]"
"2220300"	"4070793172"	"んち"	"んち"	"- 's house; 's home"	"[""new""]"	"3600"	""	""	"[1]"
"1587290"	"2674228661"	"いただく"	"いただく"	"- to receive; to get; to accept; to take; to buy
- to eat; to drink
- to be crowned with; to wear (on one's head); to have (on top)
- to have (as one's leader); to live under (a ruler); to install (a president)
- to get somebody to do something"	"[""known""]"	"400"	"2"	"1739496481"	"[12]"
"1577120"	"2093628395"	"何故"	"なぜ"	"- why; how"	"[""new""]"	"3100"	""	""	"[1]"
"2845565"	"3689013000"	"はーい"	"はーい"	"- understood; I see; OK; okay
- present; here"	"[""known""]"	"3600"	"3"	"1741740053"	"[3]"
"1423000"	"2035433959"	"着る"	"きる"	"- to wear (in modern Japanese, from the shoulders down); to put on
- to bear (guilt, etc.)"	"[""known""]"	"700"	"3"	"1740385086"	"[7]"
"1435530"	"2573963400"	"定義"	"ていぎ"	"- definition"	"[""learning""]"	"7300"	"1"	"1739488925"	"[1]"
"2754040"	"3059244994"	"と思ったら"	"とおもったら"	"- no sooner than; as soon as; immediately after
- at the thought of; when I think about"	"[""new""]"	"1900"	""	""	"[2]"
"1343100"	"1501191988"	"ところ"	"ところ"	"- place; spot; scene; site
- address
- district; area; locality
- one's house
- point; aspect; side; facet
- passage (in text); part
- space; room
- thing; matter
- whereupon; as a result
- about to; on the verge of
- was just doing; was in the process of doing; have just done; just finished doing"	"[""redundant"" ""known""]"	"200"	""	""	"[12]"
"2812670"	"3444025336"	"ゲー"	"ゲー"	"- yuck
- vomit; vomiting"	"[""new""]"	"28600"	""	""	"[1]"
"1582710"	"2798898833"	"日本"	"にほん"	"- Japan"	"[""new""]"	"800"	""	""	"[5]"
"1413740"	"1185707826"	"大佐"	"たいさ"	"- colonel; (navy) captain"	"[""new""]"	"12700"	""	""	"[3]"
"1132620"	"956592311"	"メール"	"メール"	"- email
- mail (usu. in compound words); post
- message (sent over a chat application); instant message; IM; (SMS) text
- male"	"[""new""]"	"3200"	""	""	"[2]"
"1146580"	"2463903113"	"ロード"	"ロード"	"- road
- load
- lord"	"[""new""]"	"19800"	""	""	"[1]"
"1101910"	"1207396934"	"パテ"	"パテ"	"- putty
- pate"	"[""new""]"	"56300"	""	""	"[1]"
"1189050"	"74719167"	"どこまでも"	"どこまでも"	"- anywhere; for all time; to the ends of the earth
- through thick and thin; come hell or high water; to the bitter end; to the utmost
- persistently; stubbornly
- in all respects; on every point
- thoroughly; exhaustively"	"[""new""]"	"2600"	""	""	"[1]"
"2826645"	"2379588121"	"っぱ"	"っぱ"	"- keep ...-ing; have been ...-ing; leaving (something) on; leaving (something) still in use"	"[""known""]"	"7800"	"2"	"1739453212"	"[2]"
"1499730"	"2644430510"	"風"	"ふう"	"- method; manner; way; style
- appearance; air
- tendency
- folk song (genre of the Shi Jing)
- wind (one of the five elements)"	"[""known""]"	"1000"	"3"	"1741126941"	"[1]"
"1054600"	"4071017333"	"ゴリラ"	"ゴリラ"	"- gorilla (Gorilla spp., esp. western gorilla, Gorilla gorilla)"	"[""new""]"	"15600"	""	""	"[1]"
"1387240"	"3145945049"	"まず"	"まず"	"- first (of all); firstly; to begin with; before anything else
- probably; most likely; almost certainly; virtually
- more or less (satisfactory); on the whole; reasonably
- anyway; at any rate; for now (at least); for the time being"	"[""learning""]"	"400"	"1"	"1739519339"	"[4]"
"1004320"	"3053062970"	"こういう"	"こういう"	"- such; this sort of; like this"	"[""known""]"	"400"	"2"	"1739974913"	"[7]"
"1018070"	"4289176540"	"アフロ"	"アフロ"	"- Afro"	"[""blacklisted""]"	"39400"	""	""	"[5]"
"1577985"	"3940738813"	"おる"	"おる"	"- to be (animate); to be; to exist
- to be ..ing
- to (have the audacity to) do"	"[""new""]"	"300"	""	""	"[4]"
"2029010"	"2204186150"	"を"	"を"	"- indicates direct object of action
- indicates subject of causative expression
- indicates an area traversed
- indicates time (period) over which action takes place
- indicates point of departure or separation of action
- indicates object of desire, like, hate, etc."	"[""blacklisted""]"	"100"	""	""	"[266]"
"1707480"	"1538119712"	"取り皿"	"とりざら"	"- individual plate; single individual's small dish on which food taken from shared serving dishes is placed"	"[""new""]"	"42100"	""	""	"[1]"
"1725390"	"3801062396"	"このまま"	"このまま"	"- as is; as it is; as things are; like this; this way; at this rate"	"[""known""]"	"400"	"2"	"1739874705"	"[3]"
"1604090"	"48288061"	"真っ只中"	"まっただなか"	"- right in the midst of; right at the height of"	"[""new""]"	"27900"	""	""	"[1]"
"2035170"	"3356896519"	"あわよくば"	"あわよくば"	"- if there is a chance; if possible; if circumstances permit; if things go well; if luck is on my side"	"[""new""]"	"16200"	""	""	"[1]"
"1181390"	"3605840807"	"殴る"	"なぐる"	"- to strike; to hit; to beat; to punch"	"[""new""]"	"1700"	""	""	"[1]"
"1291270"	"1477394700"	"差し上げる"	"さしあげる"	"- to give; to offer
- to lift up; to hold up; to raise"	"[""new""]"	"4900"	""	""	"[2]"
"2780660"	"3723462732"	"もん"	"もん"	"- indicates reason or excuse
- indicates dissatisfaction; indicates desire to be pampered or indulged"	"[""known""]"	"700"	"4"	"1742992670"	"[13]"
"1007490"	"4089008902"	"だらける"	"だらける"	"- to be lazy; to be slack; to feel dull; to feel languid; to feel listless"	"[""due""]"	"23300"	""	"1738874646"	"[1]"
"2527140"	"258638450"	"かなにか"	"かなにか"	"- or something"	"[""new""]"	"12800"	""	""	"[1]"
"1473230"	"1710810455"	"倍"	"ばい"	"- double; twice (as much)
- times (as much); -fold
- 1-nth; 1 to n; 1 in n"	"[""new""]"	"2500"	""	""	"[1]"
"1238840"	"1892475155"	"おっしゃる"	"おっしゃる"	"- to say; to speak; to tell; to talk"	"[""new""]"	"2100"	""	""	"[1]"
"1353260"	"3589873971"	"上司"	"じょうし"	"- (one's) superior; (one's) boss; the higher-ups"	"[""due""]"	"4200"	""	"1738857436"	"[1]"
"1219980"	"2861341072"	"いくら"	"いくら"	"- how much
- something over; and something; -odd
- however (much); no matter how"	"[""new""]"	"800"	""	""	"[1]"
"1396130"	"818873351"	"全部"	"ぜんぶ"	"- all; entire; whole; altogether"	"[""known""]"	"600"	"3"	"1740887112"	"[5]"
"1073210"	"2471873028"	"スポーツ"	"スポーツ"	"- sport; sports"	"[""known""]"	"6400"	"3"	"1740356519"	"[2]"
"1597330"	"4180309042"	"駄々っ子"	"だだっこ"	"- unmanageable child; spoiled child (spoilt); spoiled brat"	"[""known""]"	"29200"	"3"	"1740200229"	"[1]"
"1864140"	"3826117036"	"帰ってくる"	"かえってくる"	"- to return; to come back"	"[""learning""]"	"900"	"1"	"1739554665"	"[14]"
"1443000"	"3131638553"	"電気"	"でんき"	"- electricity
- (electric) light"	"[""new""]"	"3900"	""	""	"[3]"
"1322920"	"1575307967"	"社長"	"しゃちょう"	"- company president; manager; director"	"[""new""]"	"3300"	""	""	"[1]"
"1295060"	"2037307996"	"すみません"	"すみません"	"- excuse me; pardon me; I'm sorry; I beg your pardon
- thank you"	"[""known""]"	"1400"	"3"	"1740927720"	"[12]"
"1017760"	"1313246395"	"アパート"	"アパート"	"- apartment building; apartment block; apartment house
- apartment"	"[""known""]"	"5000"	"3"	"1740468204"	"[2]"
"1516980"	"1130060964"	"方言"	"ほうげん"	"- dialect; provincialism"	"[""new""]"	"22300"	""	""	"[3]"
"1007320"	"357042705"	"だからって"	"だからって"	"- even so; all the same; nevertheless; yes, but ..."	"[""learning""]"	"2300"	"1"	"1739611005"	"[1]"
"1055780"	"1752089739"	"サイズ"	"サイズ"	"- size"	"[""known""]"	"3300"	"3"	"1740131506"	"[1]"
"1589600"	"644188301"	"終わる"	"おわる"	"- to end; to come to an end; to close; to finish"	"[""known""]"	"300"	"5"	"1749517429"	"[10]"
"1221300"	"766179781"	"帰還"	"きかん"	"- repatriation; return
- (electrical) feedback"	"[""known""]"	"4600"	"2"	"1739863618"	"[2]"
"2153820"	"2686744046"	"赤点"	"あかてん"	"- failing mark (e.g. in exam)"	"[""known""]"	"17700"	"3"	"1739648607"	"[1]"
"2846323"	"671405145"	"ロック"	"ロック"	"- rock (music)
- rock; boulder; stone
- on the rocks"	"[""new""]"	"9200"	""	""	"[1]"
"2522160"	"2215706315"	"長風呂"	"ながぶろ"	"- long bath; staying in the bath for a long time"	"[""new""]"	"49200"	""	""	"[1]"
"1401210"	"3883663745"	"相談"	"そうだん"	"- consultation; discussion; discussing; asking (somebody) for advice"	"[""new""]"	"1000"	""	""	"[1]"
"2136300"	"3008447567"	"ということは"	"ということは"	"- that is to say; so that means"	"[""locked"" ""new""]"	"1000"	""	""	"[1]"
"1595870"	"349968600"	"磨り潰す"	"すりつぶす"	"- to mash; to grind; to pulverize; to pulverise; to deface
- to dissipate (a fortune); to run through; to lose"	"[""new""]"	"49800"	""	""	"[1]"
"2847433"	"2867792957"	"思うところがある"	"おもうところがある"	"- to have something on one's mind; to have (undisclosed) reservations; to feel conflicted"	"[""new""]"	"13000"	""	""	"[1]"
"1397340"	"1288471336"	"素直"	"すなお"	"- obedient; meek; docile; unaffected
- honest; frank; upfront (about one's feelings)"	"[""new""]"	"900"	""	""	"[1]"
"1207240"	"3618718264"	"楽しい"	"たのしい"	"- enjoyable; fun; pleasant; happy; delightful"	"[""known""]"	"300"	"3"	"1740351970"	"[9]"
"1535700"	"2506715734"	"目立つ"	"めだつ"	"- to be conspicuous; to stand out"	"[""new""]"	"1300"	""	""	"[2]"
"1483800"	"3657102040"	"かわ"	"かわ"	"- skin; hide; pelt; fur
- rind; peel; husk; bark
- shell; sheath; wrapping
- mask (hiding one's true nature); seeming"	"[""new""]"	"14100"	""	""	"[1]"
"1161020"	"1828773045"	"１位"	"いちい"	"- first place; first rank; unit's position
- Japanese yew (Taxus cuspidata)"	"[""new""]"	"12400"	""	""	"[7]"
"1529530"	"2329919593"	"なくす"	"なくす"	"- to lose (something); to mislay
- to get rid of; to eliminate; to remove"	"[""new""]"	"1300"	""	""	"[2]"
"2202900"	"3464447580"	"雨音"	"あまおと"	"- sound of rainfall"	"[""new""]"	"15200"	""	""	"[1]"
"2186610"	"1475105790"	"じゃあね"	"じゃあね"	"- see you; bye; ciao"	"[""new""]"	"9600"	""	""	"[1]"
"2120760"	"1778063967"	"油ギッシュ"	"あぶらギッシュ"	"- oily (face, hair, food, etc.)
- persistent (person, personality, etc.); insistent"	"[""new""]"	"163500"	""	""	"[1]"
"1010240"	"1472190641"	"ばかり"	"ばかり"	"- only; merely; nothing but; no more than
- approximately; about
- just (finished, etc.)
- as if to; (as though) about to
- indicates emphasis
- always; constantly"	"[""blacklisted""]"	"200"	""	""	"[12]"
"1604550"	"1024326354"	"見付かる"	"みつかる"	"- to be found; to be discovered"	"[""new""]"	"23300"	""	""	"[1]"
"2086960"	"2379595516"	"って"	"って"	"- you said; he said; she said; they said
- if ... then
- do you seriously think that
- I already told you; you should know by now that; of course
- the said ...; said ...
- says that ...
- I hear that ...
- as for the term ...
- as for ..."	"[""blacklisted""]"	"100"	""	""	"[116]"
"1299640"	"278062521"	"さびる"	"さびる"	"- to rust; to become rusty"	"[""new""]"	"40500"	""	""	"[1]"
"2407280"	"2801986989"	"お腹いっぱい"	"おなかいっぱい"	"- full up
- to have had enough of something (both good and bad nuance)"	"[""learning""]"	"13700"	"1"	"1739719516"	"[1]"
"1007370"	"4074922593"	"だけど"	"だけど"	"- however"	"[""known""]"	"500"	"4"	"1742269493"	"[7]"
"1443840"	"3633371468"	"電話"	"でんわ"	"- telephone call; phone call
- telephone (device); phone"	"[""known""]"	"1500"	"3"	"1742430055"	"[1]"
"1012620"	"3265025033"	"もっと"	"もっと"	"- (some) more; even more; longer; further"	"[""known""]"	"200"	"2"	"1739846611"	"[7]"
"2213060"	"896721327"	"見に行く"	"みにいく"	"- to go to see (something, someone); to visit"	"[""new""]"	"2900"	""	""	"[1]"
"1202450"	"2852147208"	"明ける"	"あける"	"- to empty; to remove; to make space; to make room
- to move out; to clear out
- to be away from (e.g. one's house); to leave (temporarily)
- to dawn; to grow light
- to end (of a period, season)
- to begin (of the New Year)
- to leave (one's schedule) open; to make time (for)
- to make (a hole); to open up (a hole)"	"[""new""]"	"6300"	""	""	"[1]"
"1556750"	"3639399997"	"冷める"	"さめる"	"- to cool down; to get cold
- to cool off (excitement, temper, etc.); to subside; to dampen; to fade; to wane
- to be cold (eyes, expression, etc.); to be composed"	"[""known""]"	"3600"	"2"	"1739887523"	"[3]"
"1269420"	"2616938307"	"後ろ姿"	"うしろすがた"	"- retreating figure; appearance from behind"	"[""locked"" ""new""]"	"4900"	""	""	"[1]"
"1660820"	"3084570871"	"そそう"	"そそう"	"- carelessness; careless mistake; blunder
- wetting oneself; soiling oneself
- crude; coarse"	"[""new""]"	"38100"	""	""	"[2]"
"1612820"	"3573001493"	"おはよう"	"おはよう"	"- good morning"	"[""known""]"	"1700"	"3"	"1740964111"	"[6]"
"1140990"	"3189465051"	"リアル"	"リアル"	"- real; realistic; true to life
- serious; non-joking; earnest
- realtime blog
- real world (cf. online games or social networking services)"	"[""known""]"	"4900"	"3"	"1739826832"	"[2]"
"1522370"	"3964286816"	"本気"	"ほんき"	"- seriousness; earnestness; truth; sanctity"	"[""new""]"	"800"	""	""	"[5]"
"2787320"	"3936334986"	"ほい"	"ほい"	"- heave-ho
- oops
- yes; yeah"	"[""blacklisted""]"	"6400"	""	""	"[1]"
"1082120"	"3101769704"	"ディナー"	"ディナー"	"- dinner"	"[""new""]"	"20500"	""	""	"[1]"
"1404630"	"2782770080"	"足"	"あし"	"- foot; paw; arm (of an octopus, squid, etc.)
- leg
- gait
- pace
- bottom structural component (i.e. radical) of a kanji
- means of transportation
- money; coin"	"[""known""]"	"400"	"4"	"1746316049"	"[2]"
"1275210"	"3925725709"	"効率"	"こうりつ"	"- efficiency"	"[""new""]"	"4800"	""	""	"[1]"
"2028950"	"3980803844"	"とは"	"とは"	"- indicates word or phrase being defined
- used for quoting (thoughts, speech, etc.)
- with
- (not) as much as; (not) so much as
- the fact that; to think that; such a thing as"	"[""blacklisted""]"	"100"	""	""	"[10]"
"1310460"	"2465462063"	"美味い"	"うまい"	"- skillful; skilful; clever; expert; wise; successful
- delicious; appetizing; appetising; tasty
- fortunate; splendid; promising"	"[""new""]"	"4400"	""	""	"[2]"
"1162940"	"2415189196"	"一時間"	"いちじかん"	"- one hour"	"[""known""]"	"3500"	"3"	"1739680442"	"[4]"
"1349380"	"1721664140"	"床"	"ゆか"	"- floor
- stage (for the narrator and the shamisen player)
- dining platform built across a river"	"[""known""]"	"1400"	"2"	"1739534648"	"[1]"
"1009770"	"668310084"	"に似て"	"ににて"	"- similar to; like"	"[""new""]"	"2600"	""	""	"[1]"
"2847203"	"3738618851"	"異議あり"	"いぎあり"	"- objection!; question!"	"[""locked"" ""new""]"	"36500"	""	""	"[1]"
"1316300"	"1305136364"	"時代"	"じだい"	"- period; epoch; era; age
- the times; those days
- oldness; ancientness; antiquity
- antique; period piece"	"[""locked"" ""new""]"	"900"	""	""	"[1]"
"1138130"	"2061696624"	"ライバル"	"ライバル"	"- rival; competition"	"[""known""]"	"4800"	"3"	"1739799240"	"[4]"
"2834599"	"1459079978"	"メロンソーダ"	"メロンソーダ"	"- cantaloupe-flavoured soda"	"[""new""]"	"48600"	""	""	"[1]"
